Country,Year,Item,Area harvested,Production,Yield,Avg_Temperature,Avg_CO2_Emissions,Avg_Sea_Level_Rise,Avg_Precipitation,Avg_Humidity,Avg_Wind_Speed
Switzerland,2015,Crops Primary,434401,7028316.27,13934598,18.15902525,395.4306075,0.092562905,24.28200567,40.61719665,16.74043759
Switzerland,2018,Crops Primary,434780,7261167.41,14768512,15.21212357,388.1855343,0.945609687,67.1604816,42.04833249,15.98049033
Switzerland,2019,Crops Primary,431485,7298036.79,13506914,21.07567738,415.6610741,-0.247156366,80.91363442,9.957182944,35.48013376
Switzerland,2020,Crops Primary,439950,7390562.8,13909051,20.14667322,425.594527,-0.931268914,25.87615947,16.43064522,37.53668623
Switzerland,2021,Crops Primary,428014,5817939.12,11533922,11.49924194,428.3191529,-1.033125537,43.97572286,59.86925624,37.50865684
Switzerland,2022,Crops Primary,427262,6861060.16,13075231,16.36712183,421.7008897,-0.521711242,50.4997258,65.87344411,23.8448008
Syrian Arab Republic,2001,Crops Primary,8470308,23712969.4,7482909,10.08561294,435.0024695,1.439133241,41.03605762,50.32453876,26.51598853
Syrian Arab Republic,2002,Crops Primary,8406928,27453024.67,7867594,15.11144303,395.2382405,0.31439652,29.71475644,42.4506795,29.94623664
Syrian Arab Republic,2003,Crops Primary,8640136,27256654.01,7706066,15.94817662,480.6825217,-0.046736565,64.26468327,54.41722858,13.70801249
Syrian Arab Republic,2004,Crops Primary,8811105,26637020.36,7869645,15.01595524,323.3544228,-0.571773159,3.777350932,81.28313407,41.60926121
Syrian Arab Republic,2006,Crops Primary,8690480,29807998.91,8484553,7.056885173,312.355766,0.261778289,13.27984986,64.37511599,6.650263995
Syrian Arab Republic,2007,Crops Primary,8761615,26611415.95,8136819,16.95689475,424.231217,-0.85317076,22.58835045,86.55391251,27.92280596
Syrian Arab Republic,2010,Crops Primary,8893390,25595236.46,8129837,11.22039952,380.6172635,0.366714869,45.1125993,67.81245273,20.55917644
Syrian Arab Republic,2011,Crops Primary,8395163,29235771.75,8872483,12.5762138,371.0167754,0.460882719,39.26426388,43.46332247,6.791966834
Syrian Arab Republic,2012,Crops Primary,8158404,24322982.63,7764351,16.05385371,471.2813652,1.15047416,14.77606634,54.97413415,49.96445896
Syrian Arab Republic,2013,Crops Primary,7629812,20741537.23,8403572,16.19178855,376.6558745,-0.135950213,44.00882894,1.309549594,7.982362448
Syrian Arab Republic,2014,Crops Primary,7350618,16797670.67,7797807,18.10310508,393.8908547,0.097529691,37.67377556,60.85006998,32.94240792
Syrian Arab Republic,2015,Crops Primary,6894902,21350208.21,7964962,14.61960876,421.5770299,-0.457843362,42.67530563,33.40762245,15.62734496
Syrian Arab Republic,2017,Crops Primary,7227703,19087606.62,8320355,19.73953589,446.4508876,0.017548537,43.33364991,20.7655118,11.60024375
Syrian Arab Republic,2019,Crops Primary,8129248,25630666.63,8237810,17.20089935,348.9222148,-0.186951216,32.48827998,3.376402865,49.67300565
Syrian Arab Republic,2020,Crops Primary,8201956,23494612.92,6706779,8.356493587,319.6611338,-1.664959506,80.59771249,15.93592316,42.44868076
Syrian Arab Republic,2022,Crops Primary,7003048,15384865.26,6840525,20.50202951,425.2238525,-1.205245147,15.80132511,26.53694296,24.81034288
Tajikistan,2000,Crops Primary,1443790,3337954.6,2224257,17.54884773,399.1753019,-0.91147521,71.50360249,41.92981579,22.68912665
Tajikistan,2001,Crops Primary,1279438,3318112.21,2350797,23.64048142,388.7479136,-1.863247941,10.63925285,59.83847471,45.09203001
Tajikistan,2002,Crops Primary,1349893,4005165.97,2732086,6.752691106,489.136482,0.622149989,21.6112388,8.483185679,43.93310218
Tajikistan,2004,Crops Primary,1481931,5263410.75,3311065,13.0338921,385.8088197,0.099931929,68.31450268,41.23025556,18.46939579
Tajikistan,2005,Crops Primary,1506812,5493764.61,3416750,15.50852296,400.3362323,-0.437772869,15.53987741,30.46713967,33.89401644
Tajikistan,2006,Crops Primary,1465068,5823541.81,3588779,19.15082858,330.5567171,-1.469373734,66.27975856,58.29253427,23.49318065
Tajikistan,2007,Crops Primary,1416313,6185283.24,3521638,20.52562755,396.1061045,-0.583459274,46.7418829,54.30062137,25.39585921
Tajikistan,2009,Crops Primary,1498732,8162997.51,4099342,10.90698875,380.8897875,0.181389329,53.36274282,86.47180043,8.456655519
Tajikistan,2010,Crops Primary,1510255,8549450.62,4151552,15.72047604,405.3000149,0.590768349,39.37223524,60.1800949,40.64149409
Tajikistan,2011,Crops Primary,1502586,8376424.49,4315563,18.95442283,407.9945014,-0.750804856,23.9256112,34.26510761,42.4775939
Tajikistan,2012,Crops Primary,1509061,9347056.98,4499213,12.71327111,341.2162219,-0.638718053,68.00550683,77.01268903,7.384911682
Tajikistan,2014,Crops Primary,1463759,9958117.94,4968938,17.15950155,382.4714996,0.56510682,50.06192994,58.71057861,35.98589082
Tajikistan,2015,Crops Primary,1493334,10500301.76,4843765,12.35382871,448.6513308,-0.043322079,47.49415649,57.88745208,18.53262293
Tajikistan,2016,Crops Primary,1495341,10718037.83,4953298,17.55597102,406.7302956,-0.286607407,57.11054208,78.49936103,34.73743967
Tajikistan,2018,Crops Primary,1467848,11452986.6,5178920,15.46077366,477.4055246,0.684441311,83.74929904,5.238798376,39.71415811
Tajikistan,2019,Crops Primary,1487128,12029336.26,5249923,9.103777276,421.494982,-0.106662419,91.68033135,95.72903256,13.22197516
Tajikistan,2020,Crops Primary,1508464,12046236.61,5292692,11.95376609,431.2315057,0.788965784,49.17366072,69.65242407,22.08824833
Tajikistan,2021,Crops Primary,1518833,12320437.7,5251040,14.33433506,421.6115968,-1.741505768,86.84701856,94.13084407,31.08851271
Tajikistan,2022,Crops Primary,1581931,12249651.11,5359497,17.38260491,394.2583495,-0.141555163,86.44838625,79.82762605,23.19366548
Thailand,2001,Crops Primary,33521874,240866155.5,6548615,14.8852398,393.3705671,0.670274588,23.2360897,61.45937272,18.71653508
Thailand,2002,Crops Primary,32418999,257276352.3,6555169,12.75127771,361.3421811,-0.791722185,67.00113844,27.93841243,34.20132015
Thailand,2003,Crops Primary,33828134,292864222.7,6530431,12.16777549,414.8784405,0.270004939,43.82517448,72.56239094,25.55037064
Thailand,2004,Crops Primary,33432576,276929319.4,6746003,8.421864715,384.1260236,0.873038012,62.53631232,52.72741201,28.83639202
Thailand,2005,Crops Primary,33546562,240132008.5,6404499,18.59794114,354.9231032,-0.29460613,50.53797208,27.40427104,8.410955054
Thailand,2006,Crops Primary,33204888,246815546.7,6453367,12.4083097,401.6288266,0.761407455,6.521102677,39.60047559,47.15487518
Thailand,2007,Crops Primary,34685812,296568988.4,6967044,9.732124921,361.2848551,-0.299707271,67.28279177,33.51895699,18.71674823
Thailand,2008,Crops Primary,34912394,307616850.9,6980762,19.47552733,434.2444892,1.621425734,93.78337892,64.01339371,29.59547115
Thailand,2009,Crops Primary,36022472,304955324.3,6982589,12.55969312,423.4712022,-0.294006929,18.14742577,39.16005926,32.97658499
Thailand,2010,Crops Primary,37590037,298847046.2,6764004,14.01713321,413.1907038,-0.016502471,59.18726164,58.1671309,34.2923494
Thailand,2011,Crops Primary,37950113,358808326.5,7279496,12.42186996,435.7007601,0.150866509,42.09807422,69.06444103,24.65154647
Thailand,2012,Crops Primary,38874250,380465491,7583726,11.45952377,418.486456,-0.15632197,34.45093141,60.99759949,29.33707671
Thailand,2013,Crops Primary,38317803,380035938,7937063,31.09267649,382.5003067,-1.699990051,38.24020177,99.68511845,39.66676951
Thailand,2016,Crops Primary,36882110,360936124.9,7881642,14.30331045,395.7592701,0.336280768,29.64465089,27.265382,14.79578252
Thailand,2017,Crops Primary,36859367,361417163.2,7971754,25.51865901,406.7173748,0.601932776,61.53562332,2.034907567,11.73051569
Thailand,2018,Crops Primary,37238140,440527822.7,8219993,11.15719244,372.7469187,-0.445232966,8.127399879,77.57069784,10.09375889
Thailand,2019,Crops Primary,35707022,426937124.7,8094016,20.05778405,372.617369,0.233342775,53.64977784,40.14539056,33.34743744
Thailand,2020,Crops Primary,38137873,317264153,7537210,15.86433102,342.6290822,1.534692078,45.63668917,39.38903852,28.9521874
Thailand,2021,Crops Primary,38560090,316917068.6,7638404,10.69182687,404.1540713,0.031333895,44.59223767,15.16861732,29.63167115
Timor-Leste,2000,Crops Primary,298842,576832.86,1434112,17.0635671,327.9568741,-0.397679096,24.59916861,73.61576316,42.27969278
Timor-Leste,2001,Crops Primary,351112,560774.12,1440171,4.594439733,306.9574021,-0.081789728,39.1232136,18.27828063,33.83394844
Timor-Leste,2002,Crops Primary,355824,624000.9,1492256,17.98988598,414.6765355,-0.605199224,20.91773997,55.00081964,49.90386496
Timor-Leste,2003,Crops Primary,353847,588105.46,1523101,16.94856623,380.5208188,-0.248669538,37.75931934,52.38695926,17.34579243
Timor-Leste,2004,Crops Primary,335549,602634.94,1570915,16.28505459,392.0450057,1.787252736,51.28731468,67.48622757,22.18716062
Timor-Leste,2005,Crops Primary,374299,632906.15,1558868,11.34561999,427.2872697,-0.605797429,46.72851713,83.69506806,7.743371898
Timor-Leste,2006,Crops Primary,402575,669709.22,1545342,21.35975613,374.8576803,0.523085571,41.73577183,57.30120155,32.88594091
Timor-Leste,2007,Crops Primary,373686,588387.12,1545225,16.63339445,454.6638543,0.086252379,64.24032931,2.408990612,13.36966384
Timor-Leste,2008,Crops Primary,403828,660139,1511952,14.89291691,426.727643,0.49369393,68.3438631,62.34652428,25.5634137
Timor-Leste,2009,Crops Primary,384018,817971.66,1482970,12.7116587,436.4842249,-0.377429647,45.28156149,30.77415169,40.6440661
Timor-Leste,2011,Crops Primary,267629,559427.58,1476738,19.03219379,306.4584773,-1.839074402,12.1833713,63.86428269,2.108359722
Timor-Leste,2013,Crops Primary,261003,645491.49,1515418,16.50315332,407.0421559,0.536364324,44.43049692,50.63447116,18.23885783
Timor-Leste,2015,Crops Primary,295821,713228.32,1510822,18.61800043,387.6166989,-0.199180612,44.90709007,54.05634065,37.56627985
Timor-Leste,2016,Crops Primary,245041,601627.79,1529786,13.28210039,432.3741994,-0.117584399,98.54592576,27.49642874,33.89098563
Timor-Leste,2017,Crops Primary,229474,556023.14,1501197,16.34849403,388.4094785,-0.587262381,24.91431464,91.48940173,43.98734105
Timor-Leste,2019,Crops Primary,223204,524790.07,1514054,21.3919468,471.1963551,-0.108424944,1.191383189,66.90253013,26.53678892
Timor-Leste,2020,Crops Primary,221789,533345.11,1516175,15.98031177,348.037409,-0.31929112,66.10864521,70.83284104,14.00083515
Timor-Leste,2022,Crops Primary,281784,600131.04,1500213,15.15035186,356.9276863,0.524322969,49.72675107,60.19396413,27.75551997
Togo,2000,Crops Primary,2400623,4632878.8,1190497,20.92608807,397.037527,0.692955094,45.97487205,35.20474893,39.10268115
Togo,2003,Crops Primary,2449063,5030779.06,1198316,17.97275839,360.5611592,-0.516774107,72.80075748,74.08802232,13.99016504
Togo,2004,Crops Primary,2534411,4882463.98,1209140,10.58605183,382.1827922,0.14379013,33.29396189,72.79308923,12.36446171
Togo,2006,Crops Primary,2679172,5216648.86,1274854,18.09335146,435.5943082,-0.858817765,36.86943643,73.18108172,19.65778997
Togo,2008,Crops Primary,2766595,5519644.82,1299890,16.96967945,421.8105338,-1.199259224,56.89771167,37.72067975,13.7056047
Togo,2012,Crops Primary,3873989,7101880.39,1192397,19.21266017,419.4809278,-1.460252623,54.73750453,61.73045736,12.67412383
Togo,2013,Crops Primary,4122685,6582062.72,1182463,19.24022017,501.3576696,-2.113494919,75.30103511,78.23477746,47.93746765
Togo,2014,Crops Primary,4172179,7508209.91,1194944,18.79678493,412.4040752,-1.946981537,43.92950981,11.0497215,49.24887723
Togo,2015,Crops Primary,3837054,7162539.41,1217551,16.29042547,482.8997957,1.311070576,1.803796312,95.99148088,16.33492798
Togo,2016,Crops Primary,4116943,7232585.17,1219142,11.12682405,366.5104783,-0.166084466,48.98022704,63.88930206,14.99583213
Togo,2017,Crops Primary,4238030,7456199.38,1226296,12.53166469,395.5480784,0.016972025,76.53130689,42.31277079,14.53135776
Togo,2018,Crops Primary,4369665,7753165.17,1243345,9.970552764,386.219818,-0.024370506,59.07600204,29.03718372,14.47672763
Togo,2019,Crops Primary,4518708,7933440.74,1228178,16.33527806,396.4704049,-1.635511021,54.19645547,85.69904334,33.72504227
Togo,2020,Crops Primary,4442956,8133240.81,1230001,20.69554102,424.3239749,0.088958346,92.91824255,60.61515486,9.415612871
Togo,2021,Crops Primary,4558605,8432893.02,1234088,8.111251448,385.1414836,-0.177089368,57.32060409,35.84568734,30.59586593
Togo,2022,Crops Primary,4644966,8646041.47,1235331,12.3195727,368.2645626,1.281528432,18.70660902,19.33564268,21.84810273
Tokelau,2000,Crops Primary,701,4176.98,461110,14.34302257,342.7547823,0.41068542,74.80689544,85.71152866,9.441120224
Tokelau,2002,Crops Primary,684,4202.1,464158,13.05092385,367.4086043,0.338697141,34.33071094,46.86915229,20.65430974
Tokelau,2003,Crops Primary,665,4148.87,465710,15.47856514,339.0676172,0.215652325,30.78254255,73.76963417,14.98687541
Tokelau,2005,Crops Primary,668,4312.94,470837,11.35273239,378.386451,0.706557548,32.06903615,71.3068098,26.91998665
Tokelau,2007,Crops Primary,661,4435.58,472682,12.40274742,396.1742264,1.111845972,45.96379954,30.20235844,15.98279505
Tokelau,2009,Crops Primary,657,4579.07,474790,14.69999212,385.9505185,-0.882919672,50.84899625,80.34575343,20.48937034
Tokelau,2011,Crops Primary,660,4736.12,473585,11.62576524,469.3942982,-0.266000821,65.63467953,57.91744717,16.85601682
Tokelau,2012,Crops Primary,660,4850,478333,13.43465704,446.2051346,-0.627410765,40.70632445,60.25348178,3.15220596
Tokelau,2013,Crops Primary,660,4850,478333,18.4955934,428.5042521,0.469016286,55.79334718,80.73679489,24.87796289
Tokelau,2014,Crops Primary,660,4870.24,478822,16.78756972,409.5186695,0.893303581,47.53612144,31.19499454,17.41761618
Tokelau,2015,Crops Primary,651,5333.92,488403,16.75058779,389.7337735,1.069816485,61.93963674,47.21883687,32.83599517
Tokelau,2017,Crops Primary,695,5348.34,483347,13.51456314,446.233244,0.166599869,83.6988284,75.00166706,15.35674664
Tokelau,2018,Crops Primary,688,5347.57,484356,21.23117406,427.6191877,-0.252044735,54.25087475,50.83573145,34.45096623
Tokelau,2019,Crops Primary,672,5329.33,486272,18.11844786,363.4780458,-0.455545347,48.49313793,13.42414383,31.82145187
Tokelau,2020,Crops Primary,666,5327.2,486850,24.41686263,414.4929511,-0.919829933,74.14843021,49.43615637,42.69122857
Tokelau,2022,Crops Primary,657,5387.55,493632,14.47339798,423.5162995,1.24083431,60.1859558,49.48557463,5.316010686
Tonga,2003,Crops Primary,33402,184770.11,1561295,12.9924359,375.1923127,0.662607875,49.91307875,69.18365828,23.81194177
Tonga,2004,Crops Primary,33708,184584.3,1563818,15.25169411,404.6559755,-0.149515955,39.16528975,64.07599997,24.99643023
Tonga,2005,Crops Primary,33361,184461.28,1576109,12.22431708,368.5667669,0.344941529,66.45381142,40.88248506,26.29977994
Tonga,2006,Crops Primary,36402,202566.59,1582388,5.807570545,328.265675,0.264050497,23.21427798,69.55564904,29.07286444
Tonga,2007,Crops Primary,37688,275883.87,1650409,13.49896292,445.7829143,-0.730546075,60.90891518,40.78162182,33.03554054
Tonga,2008,Crops Primary,37074,267034.46,1640668,15.20613145,384.6139881,0.072474485,55.61085064,74.22925715,11.26704828
Tonga,2009,Crops Primary,37783,265173.11,1633632,13.9428652,361.8237308,-1.25468895,36.40986421,70.52037605,9.2878467
Tonga,2010,Crops Primary,37911,261794.54,1636058,10.69123392,394.5109965,-0.344062271,87.44325603,6.121082968,32.68560723
Tonga,2011,Crops Primary,37547,259430.46,1648251,15.66733696,380.4984948,1.401615601,5.106959478,20.66389552,22.34613343
Tonga,2012,Crops Primary,38029,252079.69,1614733,11.3806044,382.6283279,-1.076983736,67.84529361,26.18860864,4.444163987
Tonga,2013,Crops Primary,37899,254294.11,1660707,15.52318013,430.8655868,0.383875521,44.41753389,15.92892259,30.91069029
Tonga,2014,Crops Primary,33810,183597.84,1673053,10.24138867,355.5445866,0.300209739,48.76381018,59.91380695,22.23315433
Tonga,2015,Crops Primary,33752,208501.8,1773322,12.23683248,476.8262852,0.963010627,18.28961933,43.0797777,6.61228443
Tonga,2016,Crops Primary,32993,191221.72,1763507,9.841419632,431.0920644,0.749488717,31.64777007,32.91343288,24.72975777
Tonga,2017,Crops Primary,33807,190769.77,1714672,13.33634468,357.573895,0.193442278,60.71323029,73.18672495,31.43118801
Tonga,2020,Crops Primary,33279,187874.78,1783109,17.80165971,401.8315251,0.185593764,34.3981949,36.67662594,10.87916846
Tonga,2021,Crops Primary,33247,188224.37,1794999,11.68106728,433.5611547,-0.313437511,65.31229841,71.01485095,41.33903921
Tonga,2022,Crops Primary,33565,189171.35,1763610,13.91511194,359.9017429,0.053981149,41.71084697,25.6891973,16.10150244
Trinidad and Tobago,2000,Crops Primary,109838,2986652.26,3945022,17.26871619,429.4845631,0.733491827,64.64600834,31.16920404,25.39726205
Trinidad and Tobago,2001,Crops Primary,89022,2285718.94,3918626,6.083735279,421.8045617,0.127005918,27.96634279,30.98380922,23.16301134
Trinidad and Tobago,2002,Crops Primary,114209,2930676.56,3907643,16.33122364,417.4818594,-0.264077645,62.24741994,63.73397215,24.76698664
Trinidad and Tobago,2003,Crops Primary,89899,1980153.8,3862917,22.95272374,364.1894847,-0.261914108,47.03693264,37.49676282,36.15075412
Trinidad and Tobago,2004,Crops Primary,82249,1336888.62,3822229,19.8442861,476.7901613,-1.694355824,30.00394239,53.68803386,37.72162033
Trinidad and Tobago,2005,Crops Primary,77781,1105035.36,3759203,15.57879329,337.9297578,-0.27036263,17.85677928,30.36293783,36.18647708
Trinidad and Tobago,2007,Crops Primary,92021,1891823.15,3480680,16.32741857,425.3290115,-0.015301173,58.73976531,54.22988489,30.25396951
Trinidad and Tobago,2008,Crops Primary,62329,269646.87,2291715,19.98664214,399.3485545,-1.006176584,75.5782409,50.68818958,26.09705266
Trinidad and Tobago,2009,Crops Primary,59662,247427.07,2474189,12.04586974,426.1407072,0.292112595,40.84802128,50.44535032,0.171570271
Trinidad and Tobago,2010,Crops Primary,57055,234702.87,2422206,18.09458901,453.6365758,-0.512446172,37.08211197,40.17602296,20.90328086
Trinidad and Tobago,2011,Crops Primary,54518,238585.45,2441007,14.89664284,378.3415996,1.490198852,53.18710894,56.83274922,15.57133464
Trinidad and Tobago,2012,Crops Primary,52893,241735.44,3125162,13.7636982,387.1674899,-0.576589488,38.09568427,37.05753564,27.75464597
Trinidad and Tobago,2014,Crops Primary,57849,244674.82,2733927,13.60361944,378.7040032,-0.599084768,26.17497634,50.03844503,39.39633619
Trinidad and Tobago,2015,Crops Primary,61317,256925.09,2777571,14.07039358,492.2958771,0.74485191,34.90554763,60.38796,24.08192414
Trinidad and Tobago,2016,Crops Primary,65519,253753.04,2803422,15.147267,437.1817702,-0.633994724,60.62379753,36.40757154,23.87477216
Trinidad and Tobago,2017,Crops Primary,66020,255898.13,2743087,16.80471976,444.3114302,0.518216016,51.48698562,25.92455188,32.42007736
Trinidad and Tobago,2019,Crops Primary,62279,249367.96,3040821,12.8627872,429.0486296,-0.029842211,71.70849583,84.057197,32.37128135
Trinidad and Tobago,2021,Crops Primary,56955,249246.26,4074604,13.33308097,413.1866379,-0.823863992,49.45671415,49.5060097,20.77961225
Tunisia,2000,Crops Primary,5024623,10182920.43,6252869,21.11288612,499.0872828,0.525015923,58.89745575,28.70374826,18.70589117
Tunisia,2002,Crops Primary,3605100,8642955.94,5430138,12.61976833,385.3310372,-0.026998096,76.49368437,55.37479138,17.24277922
Tunisia,2003,Crops Primary,5928942,13604679,5499322,11.6434162,410.6717508,-0.187750345,47.97212896,36.87761203,21.26287759
Tunisia,2004,Crops Primary,6271776,13050394.5,5566533,13.77242159,387.6075211,-0.351330283,54.35220575,31.62524713,19.54324835
Tunisia,2006,Crops Primary,5692126,13008342.16,5711247,15.71461907,436.5267842,-0.20499369,85.25640347,65.07371701,43.82658673
Tunisia,2007,Crops Primary,5604827,13742636.27,5700907,13.56391459,363.8172108,0.091137145,4.881068248,10.98781324,42.08939186
Tunisia,2008,Crops Primary,4761722,13086844.03,5969730,9.292000854,445.6114709,0.497272333,77.5260478,68.72613981,22.05208875
Tunisia,2011,Crops Primary,5978906,15399532.09,6225645,9.98085211,321.6864374,1.702080653,32.39651657,83.77178063,17.30933212
Tunisia,2013,Crops Primary,5607015,14470621.01,7827200,12.20686239,405.7539234,0.496186906,43.19541735,26.93685142,19.68463667
Tunisia,2014,Crops Primary,5646925,16527005.51,7886259,15.82337507,419.8892446,0.251691337,77.77377838,26.23235052,21.09668758
Tunisia,2015,Crops Primary,5500210,16849472.2,8521502,11.44084768,418.9277489,0.268973567,40.09591193,68.5631769,19.86421685
Tunisia,2016,Crops Primary,4823457,15455991.65,8461659,15.78050028,319.4367235,-0.889080898,15.5120827,96.24407689,36.57215216
Tunisia,2017,Crops Primary,4961457,16067098.72,8560997,16.13928869,396.9592915,-0.011590315,63.51251703,44.8896745,27.37083802
Tunisia,2018,Crops Primary,6303768,17261660.06,8773850,11.85588001,405.4405387,0.418380366,36.9211164,4.058972616,39.02930014
Tunisia,2019,Crops Primary,5318400,19247635.71,9156692,16.25865026,372.4013255,0.574459494,43.79756993,50.15400032,17.48905893
Tunisia,2020,Crops Primary,6835150,18318214.07,8908073,12.10996542,418.96439,2.848473267,30.47433485,79.52818134,18.59970291
Tunisia,2021,Crops Primary,5084232,17836390.57,8943121,17.81324652,414.7204828,0.289157079,64.49331588,30.4285729,16.17389115
Tunisia,2022,Crops Primary,5393698,17294353.38,9034930,6.817821745,367.585821,1.141137613,1.454953311,46.69716105,46.67924919
Turkmenistan,2000,Crops Primary,2402416,6072602.38,2943730,16.74252952,393.6877414,-0.512776151,54.14873018,25.13737715,21.38187873
Turkmenistan,2001,Crops Primary,2280588,6319772.12,2973526,12.73086481,430.0131815,-0.164321561,72.71675443,35.49892327,27.23570016
Turkmenistan,2002,Crops Primary,2399804,7908283.12,3354987,18.83730507,380.2679519,0.068298781,39.92062424,57.79022925,30.6134801
Turkmenistan,2003,Crops Primary,2622038,8533891.86,3490246,16.2632348,484.4364521,0.072470649,54.86006106,50.85961449,36.91128233
Turkmenistan,2004,Crops Primary,2631080,8944253.88,3641193,16.40423685,419.982047,-0.225489092,56.11020111,51.68639329,29.86524604
Turkmenistan,2005,Crops Primary,2882672,9690916.9,3725428,19.41568337,392.6340822,-0.395872784,32.8793858,47.20550164,4.906615146
Turkmenistan,2006,Crops Primary,2936054,10596334.06,3818293,14.32993656,451.505018,1.570193618,33.74053949,12.35009381,20.76162471
Turkmenistan,2008,Crops Primary,2667400,5721695.04,3598265,22.27218399,379.9863515,-1.780143284,28.18855906,47.41062014,29.86976799
Turkmenistan,2009,Crops Primary,2614478,6930823.98,3609669,18.1315419,373.2156978,0.337645715,43.70337645,54.18642275,36.28332623
Turkmenistan,2010,Crops Primary,2604573,7166701.2,3645156,15.6206172,384.3906972,-0.500648815,57.81064451,30.08944142,23.63994491
Turkmenistan,2011,Crops Primary,2564182,6423066.32,3733779,14.88585087,388.1510317,-0.806511794,38.30897183,45.74304855,39.23342156
Turkmenistan,2012,Crops Primary,2629771,6707328.36,3790211,13.9949503,389.9736882,0.140994876,54.43635828,61.59064844,12.84661903
Turkmenistan,2013,Crops Primary,2711935,7155522.92,3849389,17.69204917,428.9566149,0.313210867,52.31117838,31.04141393,22.13494172
Turkmenistan,2014,Crops Primary,2394826,6932997.43,3898808,4.349121371,402.7944684,0.710351811,8.651367889,73.97392458,36.23130711
Turkmenistan,2015,Crops Primary,2471091,7414119.36,3963032,17.38734955,411.1647409,0.004237274,53.32617622,43.17389947,49.40657391
Turkmenistan,2016,Crops Primary,2619303,7845440.29,3965514,16.13334225,443.6210074,-0.881944562,88.39614305,97.52736964,10.96659918
Turkmenistan,2017,Crops Primary,2621217,7843945.39,4045261,20.13864644,336.1844258,-0.419524953,46.74903705,84.72343338,0.688665324
Turkmenistan,2018,Crops Primary,2374197,6895663.48,4085656,13.99987795,241.6073383,2.346899657,16.95931221,4.914961829,8.785579743
Turkmenistan,2019,Crops Primary,2404583,8324582.24,4061256,19.79184044,397.7293549,-2.066049446,76.90579481,58.89352365,49.45105653
Turkmenistan,2020,Crops Primary,2370408,8581522.52,4100503,18.31237043,417.2695088,0.247646903,55.72191154,61.79993005,15.6539057
Turkmenistan,2022,Crops Primary,2221367,8112371.18,3929554,18.47319444,336.7541468,-0.338645163,27.21612002,98.86851236,9.565359127
Tuvalu,2000,Crops Primary,2054,4214.99,505080,19.53997574,367.8332635,-0.07353537,32.38601071,52.12021039,30.07850009
Tuvalu,2001,Crops Primary,1768,4042.39,510590,11.41140041,444.2294548,-0.357422248,19.43959395,40.7754256,19.06641938
Tuvalu,2003,Crops Primary,1962,4465.42,506523,17.56536079,393.6515212,-0.147363541,57.25218403,42.10605368,18.1530499
Tuvalu,2004,Crops Primary,1896,4368.5,501124,16.9393878,426.3325368,0.931315622,88.93993701,97.18313691,8.00211135
Tuvalu,2005,Crops Primary,1976,4488.43,503505,17.20725132,336.7709403,1.415293293,42.44665018,0.244585302,37.18085903
Tuvalu,2006,Crops Primary,1981,4526.67,504817,20.59539233,365.4342108,-0.273644685,44.94794029,88.85146931,32.75964205
Tuvalu,2007,Crops Primary,2018,4626.72,504938,15.7208877,431.4655531,0.058226244,55.85176084,41.47923627,42.70347695
Tuvalu,2008,Crops Primary,2008,4597.53,506305,13.74205544,407.3729675,0.829721423,26.06566287,52.53126398,36.50809845
Tuvalu,2009,Crops Primary,2021,4624.56,506032,15.95382024,394.0583655,-0.08150104,54.33179906,45.16189603,21.90806093
Tuvalu,2010,Crops Primary,1954,4576.04,505535,15.26689653,386.100745,0.693237093,45.90098037,58.65014642,28.5036887
Tuvalu,2011,Crops Primary,1980,4622.46,504895,23.06341488,396.724217,-0.142216181,20.19633643,87.93163656,46.19075978
Tuvalu,2012,Crops Primary,2134,4718.46,499176,16.91463747,445.5949432,-0.194069439,28.80501006,44.9092031,39.72384227
Tuvalu,2013,Crops Primary,2194,4882.98,504415,13.61957625,416.040562,-0.194444747,38.28273724,95.47661713,48.45020429
Tuvalu,2015,Crops Primary,2012,4806.64,495697,14.86899368,392.2468433,0.870301877,48.20512333,64.71070288,34.68544155
Tuvalu,2016,Crops Primary,2016,4836.03,495147,12.78207804,410.0898098,-0.440705649,55.0877893,83.13130952,41.92220397
Tuvalu,2017,Crops Primary,2023,4867.13,494462,17.77943103,296.0244455,-0.504366573,2.98085262,71.97699782,39.15866749
Tuvalu,2018,Crops Primary,2032,4904.92,495698,15.1527672,419.7934951,0.668387851,63.58976137,62.18239315,9.970148025
Tuvalu,2019,Crops Primary,2856,5678.63,497360,18.21912062,427.0643716,1.578265707,85.72955214,7.624319506,49.41351464
Tuvalu,2020,Crops Primary,2860,5732.89,497801,12.86874505,487.0020649,0.110630135,74.36567021,39.34944753,44.38506174
Tuvalu,2021,Crops Primary,2858,5710.02,497565,13.45547873,439.4550466,0.244912193,15.85506679,95.21081737,7.171174831
Tuvalu,2022,Crops Primary,2615,5473.91,497652,15.98696944,376.7137893,1.137202231,30.93788333,85.06808123,31.34479878
Uganda,2000,Crops Primary,10687266,44535790.51,2607430,17.97544,388.9792395,-0.227524191,66.44199407,73.69711783,26.60886755
Uganda,2001,Crops Primary,10887510,46862099.5,2724279,17.80190168,368.9728001,-0.285594927,26.28690415,57.6366251,23.72888022
Uganda,2002,Crops Primary,11092682,48520736.72,2544690,9.417452289,403.1331397,-0.007939487,42.00273569,65.26519865,22.19303197
Uganda,2003,Crops Primary,11428446,49337414.46,2442453,21.425189,422.6345509,-0.475958274,88.63290227,80.77212162,49.16928401
